Source,Target,UF_UF,UF_UM,UF_TF,UF_TM,UM_UF,UM_UM,UM_TF,UM_TM,TF_UF,TF_UM,TF_TF,TF_TM,TM_UF,TM_UM,TM_TF,TM_TM,total_te
0,38,0.037215681103651664,0.016741940229319584,0.0020760114284179903,0.02346548096762094,0.029368386976689313,0.0132315175200448,0.0016459743080807275,0.018532961214834134,0.029368386976689313,0.0132315175200448,0.0016459743080807275,0.018532961214834134,0.029368386976689313,0.0132315175200448,0.0016459743080807275,0.018532961214834134,0.26783563378795705
0,39,0.006576047056222688,0.017661742097588536,0.0,0.024696573951962765,0.005211160610850434,0.013975139480158908,0.0,0.0194916156729796,0.005211160610850434,0.013975139480158908,0.0,0.0194916156729796,0.005211160610850434,0.013975139480158908,0.0,0.0194916156729796,0.1649681103977408
0,40,0.0,0.0,0.0,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.007013934352660172
0,41,0.0,0.0,0.0020760114284179903,0.01846789168658149,0.0,0.0,0.0016459743080807275,0.007567859584577508,0.0,0.0,0.0016459743080807275,0.007567859584577508,0.0,0.0,0.0016459743080807275,0.007567859584577508,0.04818540479297419
0,42,0.0,0.0,0.0,0.027986917237380407,0.0,0.0,0.0,0.022116979779383497,0.0,0.0,0.0,0.022116979779383497,0.0,0.0,0.0,0.022116979779383497,0.0943378565755309
0,43,0.0,0.0,0.0,0.009196620986749528,0.0,0.0,0.0,0.007284343986356386,0.0,0.0,0.0,0.007284343986356386,0.0,0.0,0.0,0.007284343986356386,0.031049652945818684
0,44,0.00211313393396242,0.004264743138817151,0.0,0.006576047056222688,0.0016751322609914266,0.003380474638551403,0.0,0.005211160610850434,0.0016751322609914266,0.003380474638551403,0.0,0.005211160610850434,0.0016751322609914266,0.003380474638551403,0.0,0.005211160610850434,0.04375422666018205
0,45,0.0,0.0,0.0,0.024696573951962765,0.0,0.0,0.0,0.0194916156729796,0.0,0.0,0.0,0.0194916156729796,0.0,0.0,0.0,0.0194916156729796,0.08317142097090158
0,46,0.0,0.0,0.0,0.0069636957480690076,0.0,0.0,0.0,0.005515188435880467,0.0,0.0,0.0,0.005515188435880467,0.0,0.0,0.0,0.005515188435880467,0.02350926105571041
0,47,0.0,0.0,0.0,0.020068358893425915,0.0,0.0,0.0,0.004927617354443248,0.0,0.0,0.0,0.004927617354443248,0.0,0.0,0.0,0.004927617354443248,0.034851210956755654
0,48,0.006700372276580103,0.004264743138817151,0.0,6.67074172753785e-05,0.0053087063516336925,0.003380474638551403,0.0,0.02061357167246819,0.0053087063516336925,0.003380474638551403,0.0,0.02061357167246819,0.0053087063516336925,0.003380474638551403,0.0,0.02061357167246819,0.09894008082063248
0,49,0.0,0.0,0.0,0.005423552737526863,0.0,0.0,0.0,0.010893621278883447,0.0,0.0,0.0,0.010893621278883447,0.0,0.0,0.0,0.010893621278883447,0.03810441657417721
0,50,0.0,0.0,0.0,0.006576047056222688,0.0,0.0,0.0,0.005211160610850434,0.0,0.0,0.0,0.005211160610850434,0.0,0.0,0.0,0.005211160610850434,0.02220952888877399
0,51,0.006576047056222688,0.0007208400089893824,0.0,0.01887346250109691,0.005211160610850434,0.028162799821918202,0.0,0.01492232120575597,0.005211160610850434,0.028162799821918202,0.0,0.01492232120575597,0.005211160610850434,0.028162799821918202,0.0,0.01492232120575597,0.17105919448188284
0,52,0.0,0.006576047056222688,0.0020760114284179903,0.0020760114284179903,0.0,0.005211160610850434,0.0016459743080807275,0.0016459743080807275,0.0,0.005211160610850434,0.0016459743080807275,0.0016459743080807275,0.0,0.005211160610850434,0.0016459743080807275,0.0016459743080807275,0.03623739759409434
0,53,0.0,0.0020760114284179903,0.0,0.00394911620075791,0.0,0.0016459743080807275,0.0,0.012100771914862814,0.0,0.0016459743080807275,0.0,0.012100771914862814,0.0,0.0016459743080807275,0.0,0.012100771914862814,0.047265366298006525
0,54,0.0,0.0,0.0,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.007013934352660172
0,55,0.0,0.0,0.029629960746619815,3.532327312055749e-05,0.0,0.0,0.003380474638551403,0.023470150529615444,0.0,0.0,0.003380474638551403,0.023470150529615444,0.0,0.0,0.003380474638551403,0.023470150529615444,0.11021715952424091
0,56,0.0,0.0,0.0,0.006576047056222688,0.0,0.0,0.0,0.005211160610850434,0.0,0.0,0.0,0.005211160610850434,0.0,0.0,0.0,0.005211160610850434,0.02220952888877399
0,57,0.0,0.0,0.0,0.013380787514099065,0.0,0.0,0.0,0.005555106669031191,0.0,0.0,0.0,0.005555106669031191,0.0,0.0,0.0,0.005555106669031191,0.03004610752119264
0,58,0.004264743138817151,0.0,0.0020760114284179903,0.009379217921251843,0.003380474638551403,0.0,0.0016459743080807275,0.007427465436273553,0.003380474638551403,0.0,0.0016459743080807275,0.007427465436273553,0.003380474638551403,0.0,0.0016459743080807275,0.007427465436273553,0.05308171563720404
0,59,0.0,0.0,0.0,0.021343559629151413,0.0,0.0,0.0,0.0007709101898738725,0.0,0.0,0.0,0.0007709101898738725,0.0,0.0,0.0,0.0007709101898738725,0.023656290198773033
0,60,0.0,0.0020760114284179903,0.0,0.015294615167322565,0.0,0.0016459743080807275,0.0,0.012100771914862814,0.0,0.0016459743080807275,0.0,0.012100771914862814,0.0,0.0016459743080807275,0.0,0.012100771914862814,0.05861086526457118
0,61,0.0,0.0020760114284179903,0.0020760114284179903,0.020147563452783325,0.0,0.0016459743080807275,0.0016459743080807275,0.004192197653225997,0.0,0.0016459743080807275,0.0016459743080807275,0.004192197653225997,0.0,0.0016459743080807275,0.0016459743080807275,0.004192197653225997,0.04675202511778167
0,62,0.0,0.0,0.0,0.0037404832295615184,0.0,0.0,0.0,0.036922210594200006,0.0,0.0,0.0,0.036922210594200006,0.0,0.0,0.0,0.036922210594200006,0.11450711501216154
0,63,0.0,0.0,0.0,3.532327312055749e-05,0.0,0.0,0.0,0.023470150529615444,0.0,0.0,0.0,0.023470150529615444,0.0,0.0,0.0,0.023470150529615444,0.07044577486196689
0,64,0.0,0.0,0.0,0.012604017087652679,0.0,0.0,0.0,0.00997333986987789,0.0,0.0,0.0,0.00997333986987789,0.0,0.0,0.0,0.00997333986987789,0.04252403669728635
0,65,0.0,0.0,0.0,0.00956922297182339,0.0,0.0,0.0,0.007576329802908644,0.0,0.0,0.0,0.007576329802908644,0.0,0.0,0.0,0.007576329802908644,0.03229821238054932
0,66,0.0,0.0,0.0,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.007013934352660172
0,67,0.0,0.017291778410509436,0.0,0.0,0.0,0.013685640187415153,0.0,0.0,0.0,0.013685640187415153,0.0,0.0,0.0,0.013685640187415153,0.0,0.0,0.058348698972754895
0,68,0.0020760114284179903,0.0,0.0,0.004424437851367813,0.0016459743080807275,0.0,0.0,0.0035058182332904737,0.0016459743080807275,0.0,0.0,0.0035058182332904737,0.0016459743080807275,0.0,0.0,0.0035058182332904737,0.021955826903899408
0,69,0.0,0.0,0.0,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.007013934352660172
0,70,0.0,0.0,0.0,0.0001737214002123688,0.0,0.0,0.0,0.019657407361366473,0.0,0.0,0.0,0.019657407361366473,0.0,0.0,0.0,0.019657407361366473,0.059145943484311785
0,71,0.0,0.0,0.0,0.0060062632710380535,0.0,0.0,0.0,0.01041315351835589,0.0,0.0,0.0,0.01041315351835589,0.0,0.0,0.0,0.01041315351835589,0.03724572382610573
0,72,0.0043431218175421955,0.021833818450230868,0.0,0.011845157397035592,0.0034420050603744695,0.01726021744691736,0.0,0.009379217921251843,0.0034420050603744695,0.01726021744691736,0.0,0.009379217921251843,0.0034420050603744695,0.01726021744691736,0.0,0.009379217921251843,0.12826641895043966
0,73,0.0,0.0020760114284179903,0.0,0.004264743138817151,0.0,0.0016459743080807275,0.0,0.003380474638551403,0.0,0.0016459743080807275,0.0,0.003380474638551403,0.0,0.0016459743080807275,0.0,0.003380474638551403,0.021420101407131534
0,74,0.0,0.0,0.0,0.004508859663892663,0.0,0.0,0.0,0.0035720436688192465,0.0,0.0,0.0,0.0035720436688192465,0.0,0.0,0.0,0.0035720436688192465,0.015224990670350403
0,75,0.0,0.0020760114284179903,0.0020760114284179903,0.008598694284911895,0.0,0.0016459743080807275,0.0016459743080807275,0.005208430423920433,0.0,0.0016459743080807275,0.0016459743080807275,0.005208430423920433,0.0,0.0016459743080807275,0.0016459743080807275,0.005208430423920433,0.03825185426199355
0,76,0.0,0.0,0.0,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.007013934352660172
0,77,0.0,0.0,0.0,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.007013934352660172
0,78,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.007013934352660172
0,79,0.0,0.0,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.007013934352660172
0,80,0.0,0.0,0.0,0.011845157397035592,0.0,0.0,0.0,0.009379217921251843,0.0,0.0,0.0,0.009379217921251843,0.0,0.0,0.0,0.009379217921251843,0.03998281116079112
0,81,0.0,0.0,0.0,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.007013934352660172
0,82,0.0,0.0,0.0,0.019315310051923502,0.0,0.0,0.0,0.01526732427800255,0.0,0.0,0.0,0.01526732427800255,0.0,0.0,0.0,0.01526732427800255,0.06511728288593116
0,83,0.0,0.0,0.0,0.006700372276580103,0.0,0.0,0.0,0.0053087063516336925,0.0,0.0,0.0,0.0053087063516336925,0.0,0.0,0.0,0.0053087063516336925,0.02262649133148118
0,84,0.019315310051923502,0.0323475672398114,0.004264743138817151,0.04504960068131093,0.01526732427800255,0.025417413960952127,0.003380474638551403,0.03523405704132075,0.01526732427800255,0.025417413960952127,0.003380474638551403,0.03523405704132075,0.01526732427800255,0.025417413960952127,0.003380474638551403,0.03523405704132075,0.3388750308683435
0,85,0.0,0.060845748387395746,0.0020760114284179903,0.01287909299413977,0.0,0.047168670076525025,0.0016459743080807275,0.010188494914469822,0.0,0.047168670076525025,0.0016459743080807275,0.010188494914469822,0.0,0.047168670076525025,0.0016459743080807275,0.010188494914469822,0.2528102707071802
0,86,0.0,0.0,0.00211313393396242,0.015294615167322565,0.0,0.0,0.0016751322609914266,0.012100771914862814,0.0,0.0,0.0016751322609914266,0.012100771914862814,0.0,0.0,0.0016751322609914266,0.012100771914862814,0.058735461628847706
0,87,0.0,0.0,0.0,0.007719439903419895,0.0,0.0,0.0,0.009196620986749528,0.0,0.0,0.0,0.009196620986749528,0.0,0.0,0.0,0.009196620986749528,0.035309302863668485
0,88,0.009021006669170826,0.00710328349603957,0.0,0.00976709697754001,0.007146639103874802,0.005624577317930245,0.0,0.007731290219582201,0.007146639103874802,0.005624577317930245,0.0,0.007731290219582201,0.007146639103874802,0.005624577317930245,0.0,0.007731290219582201,0.08739890706691215
0,89,0.0,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.007013934352660172
0,90,0.0,0.0020760114284179903,0.0020760114284179903,0.030140487604424317,0.0,0.0016459743080807275,0.0016459743080807275,0.02379545880682895,0.0,0.0016459743080807275,0.0016459743080807275,0.02379545880682895,0.0,0.0016459743080807275,0.0016459743080807275,0.02379545880682895,0.11555473273023151
0,91,0.0,0.0,0.00211313393396242,0.009196620986749528,0.0,0.0,0.0016751322609914266,0.007284343986356386,0.0,0.0,0.0016751322609914266,0.007284343986356386,0.0,0.0,0.0016751322609914266,0.007284343986356386,0.03818818366275538
0,92,0.009021006669170826,0.004264743138817151,0.0,0.004264743138817151,0.007146639103874802,0.003380474638551403,0.0,0.003380474638551403,0.007146639103874802,0.003380474638551403,0.0,0.003380474638551403,0.007146639103874802,0.003380474638551403,0.0,0.003380474638551403,0.05927325808973794
0,93,0.0,0.0,0.0,0.004264743138817151,0.0,0.0,0.0,0.003380474638551403,0.0,0.0,0.0,0.003380474638551403,0.0,0.0,0.0,0.003380474638551403,0.014406167054471359
0,94,0.004424437851367813,0.0,0.0,0.02818116572804516,0.0035058182332904737,0.0,0.0,0.022237001533945668,0.0035058182332904737,0.0,0.0,0.022237001533945668,0.0035058182332904737,0.0,0.0,0.022237001533945668,0.1098340628811214
0,95,0.0020760114284179903,0.0020760114284179903,0.0020760114284179903,0.011612143159932337,0.0016459743080807275,0.0016459743080807275,0.0016459743080807275,0.009196620986749528,0.0016459743080807275,0.0016459743080807275,0.0016459743080807275,0.009196620986749528,0.0016459743080807275,0.0016459743080807275,0.0016459743080807275,0.009196620986749528,0.06024380917816145
0,96,0.006700372276580103,0.014971144017918585,0.0020760114284179903,0.0189146972987277,0.0053087063516336925,0.011847707435173941,0.0016459743080807275,0.0029943956613498815,0.0053087063516336925,0.011847707435173941,0.0016459743080807275,0.0029943956613498815,0.0053087063516336925,0.011847707435173941,0.0016459743080807275,0.0029943956613498815,0.10805257629035908
0,97,0.0,0.0,0.0,0.020866961148761368,0.0,0.0,0.0,0.016504883347126402,0.0,0.0,0.0,0.016504883347126402,0.0,0.0,0.0,0.016504883347126402,0.07038161119014058
0,98,0.0,0.0,0.0020760114284179903,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.0,0.0,0.0016459743080807275,0.0,0.007013934352660172
0,99,0.0,0.0,0.0,0.009021006669170826,0.0,0.0,0.0,0.007146639103874802,0.0,0.0,0.0,0.007146639103874802,0.0,0.0,0.0,0.007146639103874802,0.03046092398079523
0,100,0.007155225893420209,0.006833793553496477,0.004264743138817151,0.005200966604867463,0.00956922297182339,0.011903473047193028,0.003380474638551403,0.04010369649969319,0.00956922297182339,0.011903473047193028,0.003380474638551403,0.04010369649969319,0.00956922297182339,0.011903473047193028,0.003380474638551403,0.04010369649969319,0.21832533066238433
0,101,0.06201367996667014,0.04650120862953981,0.00317268125314947,0.00042235706221131883,0.048450824338357984,0.04516209019940112,0.0010920707955155511,0.0,0.048450824338357984,0.04516209019940112,0.0010920707955155511,0.0,0.048450824338357984,0.04516209019940112,0.0010920707955155511,0.0,0.3962248829113947
0,102,0.07197310697644571,0.00042235706221131883,0.005222998114862539,0.00042235706221131883,0.13114754098360656,0.0,0.004338729614596815,0.0,0.13114754098360656,0.0,0.004338729614596815,0.0,0.13114754098360656,0.0,0.004338729614596815,0.0,0.484499631010341
0,103,0.0,0.00042235706221131883,0.020411680292402146,0.00042235706221131883,0.05917443400716084,0.0,0.06884804820032377,0.0,0.05917443400716084,0.0,0.06884804820032377,0.0,0.05917443400716084,0.0,0.06884804820032377,0.0,0.40532384103927854
0,104,0.0,0.00042235706221131883,0.026624777472294994,0.00042235706221131883,0.05917443400716084,0.0,0.024750409906998973,0.0,0.05917443400716084,0.0,0.024750409906998973,0.0,0.05917443400716084,0.0,0.024750409906998973,0.0,0.27924402333919707
0,105,0.027878174899080434,0.04650120862953981,0.011534484602755265,0.00042235706221131883,0.07422206129171263,0.04516209019940112,0.0050433380208137766,0.0,0.07422206129171263,0.04516209019940112,0.0050433380208137766,0.0,0.07422206129171263,0.04516209019940112,0.0050433380208137766,0.0,0.45961869372936937
0,106,0.0297527352046356,0.00042235706221131883,0.0029390122116315053,0.00042235706221131883,0.08020472698819842,0.0,0.036101417180011273,0.0,0.08020472698819842,0.0,0.036101417180011273,0.0,0.08020472698819842,0.0,0.036101417180011273,0.0,0.3824548940453188
0,107,0.01770738331610605,0.00042235706221131883,0.060426162268907235,0.00042235706221131883,0.0611843863679397,0.0,0.056162655167550354,0.0,0.0611843863679397,0.0,0.056162655167550354,0.0,0.0611843863679397,0.0,0.056162655167550354,0.0,0.43101938431590614
0,108,0.01154292681093437,0.027255587554567463,0.01467443088805671,0.00042235706221131883,0.05205584023352145,0.02638754876125921,0.009741911135269971,0.0,0.05205584023352145,0.02638754876125921,0.009741911135269971,0.0,0.05205584023352145,0.02638754876125921,0.009741911135269971,0.0,0.31845120270592175
0,109,0.025560367453399298,0.06369669111093215,0.0042447484610767154,0.00042235706221131883,0.07209439142219114,0.017137402583881675,0.03849599909004415,0.0,0.07209439142219114,0.017137402583881675,0.03849599909004415,0.0,0.07209439142219114,0.017137402583881675,0.03849599909004415,0.0,0.4771075433759704
0,110,0.034653946403859714,0.015351933859968891,1.0997532837376975e-05,0.027255587554567463,0.02725352121333171,0.013439656859575828,0.023076358671711115,0.02638754876125921,0.02725352121333171,0.013439656859575828,0.023076358671711115,0.02638754876125921,0.02725352121333171,0.013439656859575828,0.023076358671711115,0.02638754876125921,0.347743721868867
0,111,0.03563408503431883,0.06123504087720645,0.027449889524754436,0.0009186196180774425,0.028061222909685397,0.11540714958673065,0.021668026761844015,0.0,0.028061222909685397,0.11540714958673065,0.021668026761844015,0.0,0.028061222909685397,0.11540714958673065,0.021668026761844015,0.0,0.6206468328291374
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
